carrier_id,firm_id,depot_zone,contract_firms,depot_lower,depot_upper,depot_time_before,depot_time_after,c_x,c_y,md_D,md_E,hdt_D,hdt_E,hdv_D,hdv_E,ev_type
B2B_2711364_100hdt_D_1,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_2,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_3,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_4,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_5,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_6,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_7,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_8,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_9,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_10,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_D_11,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
B2B_2711364_100hdt_E_0,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
